--
-- PostgreSQL database dump
--

-- Dumped from database version 12.3
-- Dumped by pg_dump version 12.4 (Ubuntu 12.4-0ubuntu0.20.04.1)

SET statement_timeout = 0;
SET lock_timeout = 0;
SET idle_in_transaction_session_timeout = 0;
SET client_encoding = 'UTF8';
SET standard_conforming_strings = on;
SELECT pg_catalog.set_config('search_path', '', false);
SET check_function_bodies = false;
SET xmloption = content;
SET client_min_messages = warning;
SET row_security = off;

--
-- Data for Name: coin_instances; Type: TABLE DATA; Schema: public; Owner: gigalixir_admin
--

COPY public.coin_instances (id, coin_id, condition, inserted_at, updated_at, account_id, value, condition_roll, condition_natural, is_altered) FROM stdin;
68	19	0.7687398462684197	2020-09-09 01:40:05	2020-09-29 06:00:00	5	3.1148212764283256	0.8770572574735587	0.7687398462684197	\N
21	87	0.4978133762402672	2020-09-03 00:20:18	2020-09-25 02:00:00	12	11.049474703478625	0.4576739039898168	0.4978133762402672	\N
4	45	0.5000000090414342	2020-09-01 18:15:12	2020-10-30 06:30:00	6	1.08990265437636	0.5001511980042656	0.5000000090414342	\N
36	24	0.49830954256245075	2020-09-05 01:08:09	2020-09-29 06:00:00	3	2.9658496591816044	0.4623466390025247	0.49830954256245075	\N
60	28	0.4953665637877226	2020-09-08 20:18:45	2020-10-24 03:00:00	8	1.1801320817591137	0.440454530428081	0.4953665637877226	\N
70	59	0.5539140361482563	2020-09-10 00:00:24	2020-09-29 06:00:00	7	3.57120949275613	0.6816781334854504	0.5539140361482563	\N
16	49	0.48426209618432703	2020-09-02 19:14:48	2020-09-29 06:00:00	12	2.1775143793931737	0.3961916654221941	0.48426209618432703	\N
182	77	0.5063378546081826	2020-09-29 20:03:11	2020-10-26 05:00:00	9	2.6554925114607366	0.5686569760850541	0.5063378546081826	\N
24	62	0.4999864404583667	2020-09-03 00:23:48	2020-10-07 21:00:00	5	2.1032260303691857	0.4958006128449094	0.4999864404583667	\N
37	8	0.4947645793752382	2020-09-05 03:00:36	2020-09-25 02:00:00	11	1.4491371562035378	0.43705494324959626	0.4947645793752382	\N
11	37	0.35653481335696724	2020-09-02 00:02:18	2020-09-25 02:00:00	8	1.9828677667965535	0.2165315117073079	0.35653481335696724	\N
12	25	0.8770724001005015	2020-09-02 00:55:12	2020-09-25 02:00:00	5	9.69272249972433	0.9398125460653264	0.8770724001005015	\N
32	55	0.5344414129021782	2020-09-04 04:54:33	2020-09-29 06:00:00	11	2.4031487715171744	0.6481967297715187	0.5344414129021782	\N
59	66	0.2305342305730007	2020-09-08 16:15:57	2020-10-13 01:00:00	9	0.6039614529294539	0.12248012338801373	0.2305342305730007	\N
22	23	0.03810306811882125	2020-09-03 00:20:35	2020-10-21 05:00:00	9	0.1505546708407679	0.017694393543690956	0.03810306811882125	\N
181	85	0.3192697011752178	2020-09-29 18:30:12	2020-09-29 19:00:00	12	0.6687072435012252	0.18516092803510464	0.3192697011752178	\N
13	76	0.39076242189577204	2020-09-02 01:16:51	2020-10-03 20:00:00	9	0.8385934791076164	0.2495631614293019	0.39076242189577204	\N
61	88	0.05768021671529644	2020-09-08 23:33:35	2020-10-15 02:00:00	10	0.12542353615391102	0.02709610050314848	0.05768021671529644	\N
48	39	0.5000467878597764	2020-09-07 00:55:19	2020-10-18 02:30:00	\N	3.0797040325221294	0.5073736163686566	0.5000467878597764	\N
31	49	0.7384429199641898	2020-09-04 01:06:25	2020-09-29 06:00:00	8	3.320454128565652	0.8571040239520321	0.7384429199641898	\N
18	10	0.13551632961668458	2020-09-03 00:18:18	2020-09-29 06:00:00	3	0.34576105543185703	0.06692353590028077	0.13551632961668458	\N
3	95	0.8886396608066761	2020-09-01 17:48:14	2020-10-23 04:30:00	5	3.776143702861714	0.9458947191558065	0.8886396608066761	\N
29	59	0.49616413939407755	2020-09-04 00:52:58	2020-09-29 06:00:00	12	3.1988828029897602	0.4453540920411656	0.49616413939407755	\N
34	44	0.44970403224082567	2020-09-04 18:02:48	2020-10-15 07:00:00	5	1.1840257915807257	0.323968810110137	0.44970403224082567	\N
64	67	0.5098728112450018	2020-09-09 00:45:24	2020-09-30 04:30:00	7	4.723801668451642	0.5839815755058269	0.5098728112450018	\N
63	60	0.15614634367499725	2020-09-09 00:35:02	2020-09-25 02:00:00	6	0.5608722341793441	0.07824273813728211	0.15614634367499725	\N
8	5	0.29526742477319035	2020-09-01 23:12:33	2020-09-30 05:00:00	10	1.0718323865089314	0.16680001031449454	0.29526742477319035	\N
69	80	0.6085694558773868	2020-09-09 06:39:06	2020-09-29 06:00:00	12	5.812980987072301	0.7497394328530055	0.6085694558773868	\N
55	86	0.5629714218351451	2020-09-08 01:42:35	2020-09-29 06:00:00	3	2.7465242483854095	0.6949655847463254	0.5629714218351451	\N
50	99	0.5898048265049972	2020-09-07 00:59:09	2020-09-29 06:00:00	3	3.8916578518315803	0.7291020350867757	0.5898048265049972	\N
17	43	0.5057058411637488	2020-09-02 23:35:33	2020-10-16 01:30:00	10	1.170004144200869	0.5654556482996628	0.5057058411637488	\N
71	70	0.13198821721215404	2020-09-10 03:37:49	2020-09-25 02:00:00	6	0.3587360473173872	0.06502305323970381	0.13198821721215404	\N
9	7	0.30519525506598744	2020-09-02 00:00:26	2020-10-14 00:30:00	6	0.6760723435869639	0.17424393036438035	0.30519525506598744	\N
41	13	0.5035699051544514	2020-09-06 00:18:51	2020-10-05 02:30:00	5	2.1164684006835177	0.5528899355462025	0.5035699051544514	\N
26	71	0.4999999001133818	2020-09-03 04:28:38	2020-10-06 01:30:00	13	1.2810520026048058	0.499549432680121	0.4999999001133818	\N
45	34	0.3770107837998683	2020-09-06 08:50:54	2020-10-09 05:30:00	6	1.1495174280827678	0.23569521986021125	0.3770107837998683	\N
49	14	0.7695999507201006	2020-09-07 00:58:38	2020-10-29 06:00:00	5	1.4541669230796683	0.8776053137205088	0.7695999507201006	\N
183	67	0.4736849664137778	2020-09-30 04:12:52	2020-09-30 04:30:00	6	4.3885333465852625	0.3688667885493674	0.4736849664137778	\N
73	1	0.15757767801611722	2020-09-10 04:32:32	2020-10-02 15:30:00	12	0.33531073173511033	0.07904165419411646	0.15757767801611722	\N
222	7	0.7111899022599998	2020-10-14 00:00:37	2020-10-14 00:30:00	12	1.5754367604841786	0.8379364754079114	0.7111899022599998	\N
261	28	0.36310964758588127	2020-10-24 02:34:15	2020-10-24 03:00:00	6	0.8650510059374436	0.2225121185219705	0.36310964758588127	\N
195	41	0.4167741717347473	2020-10-04 22:04:58	2020-10-04 22:30:00	12	2.512262620414287	0.2786854027603516	0.4167741717347473	\N
199	35	0.2955052450172473	2020-10-06 00:11:17	2020-10-27 15:00:00	12	1.0612328434199858	0.1669759978122618	0.2955052450172473	\N
223	42	0.5151076543180749	2020-10-14 01:18:09	2020-10-14 01:30:00	6	1.199328467059124	0.6018976365713838	0.5151076543180749	\N
206	42	0.5768817079560519	2020-10-09 05:21:58	2020-10-09 05:30:00	11	1.3431573937555124	0.7134802683219019	0.5768817079560519	\N
210	57	0.3350168644306677	2020-10-10 01:43:31	2020-10-10 02:00:00	11	3.070252227301193	0.19794048093284822	0.3350168644306677	\N
112	88	0.5904670641468358	2020-09-16 15:13:32	2020-10-15 02:00:00	15	1.2839491837081551	0.7298684244214684	0.5904670641468358	\N
232	69	0.4943458232583303	2020-10-16 01:51:20	2020-10-16 02:00:00	6	3.6504576681775442	0.4348144193170542	0.4943458232583303	\N
271	43	0.9572577320109883	2020-10-28 03:44:33	2020-10-28 04:00:00	3	2.214717375903364	0.9800976433398454	0.9572577320109883	\N
247	84	0.5947403326404254	2020-10-19 20:58:30	2020-10-19 21:00:00	3	3.866373439739919	0.7347417910309048	0.5947403326404254	\N
250	117	0.49760139214091037	2020-10-20 01:07:31	2020-10-20 01:30:00	6	2.1067308173758685	0.45585574336201196	0.49760139214091037	\N
168	46	0.23911717382813624	2020-09-27 05:54:14	2020-10-22 06:00:00	12	0.4596379270371446	0.12799414884147076	0.23911717382813624	\N
79	46	0.44540783602783773	2020-09-11 01:34:27	2020-10-22 06:00:00	11	0.8561757867926348	0.3172867077493521	0.44540783602783773	\N
257	98	0.4779108213841625	2020-10-22 17:40:24	2020-10-22 18:00:00	8	2.4488679489522838	0.3788966465796293	0.4779108213841625	\N
259	43	0.4981453611491258	2020-10-23 05:19:04	2020-10-23 05:30:00	3	1.1525121711421822	0.46072632639175115	0.4981453611491258	\N
260	9	0.43755984772033185	2020-10-23 05:19:26	2020-10-23 05:30:00	6	1.4807061106870971	0.3057838074867668	0.43755984772033185	\N
184	5	0.49146985574456925	2020-09-30 04:58:55	2020-09-30 05:00:00	12	1.7840549420056844	0.42141720964895657	0.49146985574456925	\N
169	73	0.8342252764715262	2020-09-27 20:42:29	2020-09-30 10:30:00	9	4.397079343527297	0.9163475791735104	0.8342252764715262	\N
224	88	0.4983756556459782	2020-10-15 01:25:14	2020-10-15 02:00:00	3	1.0836997609193397	0.46302329307511514	0.4983756556459782	\N
215	44	0.45955245907177533	2020-10-12 00:07:16	2020-10-15 07:00:00	3	1.2099557155714795	0.34056966177859094	0.45955245907177533	\N
78	43	0.11680573628706836	2020-09-11 01:29:32	2020-10-16 01:30:00	5	0.27024246982753736	0.056956040024817134	0.11680573628706836	\N
76	61	0.5147988238146746	2020-09-10 23:37:36	2020-09-29 06:00:00	9	1.2834411537224877	0.6009454878775581	0.5147988238146746	\N
262	48	0.6935009459694625	2020-10-24 02:43:13	2020-10-24 03:00:00	12	3.4329578993946632	0.8247632378302726	0.6935009459694625	\N
75	74	0.713797378494284	2020-09-10 15:09:20	2020-09-29 06:00:00	10	2.527831160971287	0.8398266590991285	0.713797378494284	\N
188	1	0.4799713444135	2020-10-02 15:14:58	2020-10-02 15:30:00	6	1.0213346505252747	0.3841688507575043	0.4799713444135	\N
233	82	0.8471580614689012	2020-10-16 02:06:19	2020-10-16 02:30:00	5	2.682990871122934	0.9235947536881313	0.8471580614689012	\N
81	54	0.13322825062513521	2020-09-11 01:56:45	2020-10-05 04:00:00	9	0.47529245643764134	0.0656898827885235	0.13322825062513521	\N
198	54	0.026075381837880163	2020-10-05 03:34:15	2020-10-05 04:00:00	12	0.09302405629528954	0.012025707858368428	0.026075381837880163	\N
263	90	0.5359082561670327	2020-10-25 03:20:08	2020-10-25 03:30:00	6	4.420772082801559	0.6510330398722037	0.5359082561670327	\N
200	71	0.49838339048170965	2020-10-06 01:01:24	2020-10-06 01:30:00	6	1.2769103359756444	0.463103432010867	0.49838339048170965	\N
235	22	0.4625707590471193	2020-10-16 02:43:17	2020-10-17 01:00:00	15	1.1396266882425425	0.3460919360689778	0.4625707590471193	\N
213	15	0.5060868169312549	2020-10-11 05:21:26	2020-10-11 05:30:00	6	3.0289026320564814	0.5674072291106104	0.5060868169312549	\N
170	4	0.5001934626951314	2020-09-27 21:03:42	2020-10-11 19:30:01	6	3.020662039287498	0.5140569620450024	0.5001934626951314	\N
74	4	0.6660909820457181	2020-09-10 04:32:57	2020-10-11 19:30:01	11	4.022515075139176	0.8029797917875372	0.6660909820457181	\N
264	63	0.747289089881534	2020-10-25 05:12:10	2020-10-25 05:30:01	12	3.82984370873364	0.8630662600379625	0.747289089881534	\N
240	90	0.5308559042229309	2020-10-17 03:25:01	2020-10-17 03:30:00	6	4.379094619971033	0.6409734737412158	0.5308559042229309	\N
218	66	0.5932285519047407	2020-10-13 00:34:14	2020-10-13 01:00:00	3	1.5541604265756461	0.7330316844294001	0.5932285519047407	\N
174	77	0.49765984841590394	2020-09-28 02:37:37	2020-10-26 05:00:00	3	2.6099806457207393	0.4563480515022956	0.49765984841590394	\N
220	14	0.1383068460225505	2020-10-13 21:28:59	2020-10-29 06:00:00	12	0.261332190228547	0.06843381726384623	0.1383068460225505	\N
251	93	0.0801870161161834	2020-10-21 01:43:30	2020-10-21 02:00:00	6	0.28540870529606555	0.0381897394190136	0.0801870161161834	\N
207	95	0.5131650735866243	2020-10-09 12:22:46	2020-10-23 04:30:00	3	2.1806195993926782	0.5957181344317247	0.5131650735866243	\N
191	58	0.45180668709346805	2020-10-02 20:47:13	2020-10-30 03:00:00	9	1.2758019803302783	0.32735283608882326	0.45180668709346805	\N
275	58	0.5052398208775923	2020-10-30 02:41:24	2020-10-30 03:00:00	6	1.4266853112866786	0.5629690984674909	0.5052398208775923	\N
241	68	0.7349454224364513	2020-10-17 07:23:42	2020-10-30 08:30:00	5	4.777838839937429	0.8547135053647091	0.7349454224364513	\N
255	68	0.6006851049629516	2020-10-22 01:33:51	2020-10-30 08:30:00	6	3.9050200701291398	0.7413260455876517	0.6006851049629516	\N
80	91	0.5001607333109485	2020-09-11 01:34:39	2020-09-25 02:00:00	6	5.980215498711612	0.5129212490752801	0.5001607333109485	\N
83	34	0.502889213073884	2020-09-11 06:39:42	2020-10-09 05:30:00	14	1.5333246147413255	0.5480408537332592	0.502889213073884	\N
99	69	0.6642252607091554	2020-09-14 04:35:06	2020-10-16 02:00:01	7	4.904918949999656	0.801428019826208	0.6642252607091554	\N
122	7	0.3517014526425073	2020-09-17 18:33:44	2020-10-14 00:30:00	9	0.7790934537286601	0.21222976952457773	0.3517014526425073	\N
114	74	0.7730653606149472	2020-09-16 23:49:29	2020-09-29 06:00:00	5	2.7377218898620788	0.879803857471422	0.7730653606149472	\N
97	28	0.5056544894740308	2020-09-13 07:25:08	2020-10-24 03:00:01	12	1.204641429068168	0.5651872194821741	0.5056544894740308	\N
108	74	0.49991225493331415	2020-09-16 00:01:49	2020-09-29 06:00:00	7	1.7703816430897314	0.4901867662787993	0.49991225493331415	\N
77	74	0.6557858211290517	2020-09-11 00:49:00	2020-09-29 06:00:00	\N	2.3223899155668226	0.7942856330261824	0.6557858211290517	\N
127	76	0.5000656064599477	2020-09-18 19:31:14	2020-10-03 20:00:00	7	1.0731629583746445	0.5085983261254963	0.5000656064599477	\N
143	26	0.38148432069902616	2020-09-22 03:01:08	2020-10-15 02:00:01	3	4.097159482458262	0.24010924836740688	0.38148432069902616	\N
109	63	0.34220936754159614	2020-09-16 00:12:38	2020-10-25 05:30:01	9	1.7538171118712138	0.2039989287657299	0.34220936754159614	\N
90	81	0.9769396718244718	2020-09-12 18:28:06	2020-09-25 02:00:00	7	4.305515442476954	0.9893829590806011	0.9769396718244718	\N
171	62	0.5039829061607147	2020-09-28 02:23:52	2020-10-07 21:00:00	15	2.120037427668181	0.5555883358208559	0.5039829061607147	\N
19	21	0.39501076104333555	2020-09-03 00:18:46	2020-09-29 06:00:00	7	3.9538361074276773	0.2540382167279155	0.39501076104333555	\N
116	35	0.5011825807406057	2020-09-17 00:05:01	2020-10-27 15:00:01	5	1.799871319376672	0.5320088717835176	0.5011825807406057	\N
93	100	0.5056831651214175	2020-09-13 03:06:38	2020-09-25 02:00:00	3	1.374416472032613	0.5653372778065356	0.5056831651214175	\N
113	17	0.44299022599747206	2020-09-16 23:45:52	2020-10-15 02:00:01	12	3.491492324401976	0.3136522134916081	0.44299022599747206	\N
123	33	0.6607584857733969	2020-09-18 00:42:10	2020-09-29 06:00:00	12	4.637233148611743	0.7985188625716386	0.6607584857733969	\N
135	38	0.34641334048346484	2020-09-20 15:38:52	2020-09-29 06:00:00	12	1.6796357016059733	0.20761001032658	0.34641334048346484	\N
131	24	0.713071009824485	2020-09-19 23:10:32	2020-09-29 06:00:00	11	4.244071667953632	0.839301377217908	0.713071009824485	\N
140	35	0.49778226190727193	2020-09-22 00:25:58	2020-10-27 15:00:00	12	1.7876599285980659	0.45740119742603946	0.49778226190727193	\N
197	13	0.38351754691321194	2020-10-05 02:20:13	2020-10-05 02:30:00	6	1.611896900194049	0.24214546210546395	0.38351754691321194	\N
256	46	0.4762693092058221	2020-10-22 05:38:24	2020-10-22 06:00:01	15	0.9154986004983396	0.37488581852696645	0.4762693092058221	\N
106	97	0.9016659027550701	2020-09-15 08:09:58	2020-10-29 01:30:00	12	9.68393405189734	0.9526269840897597	0.9016659027550701	\N
30	61	0.5004542480665787	2020-09-04 00:56:40	2020-09-29 06:00:00	7	1.2476787976406032	0.520719992200215	0.5004542480665787	\N
110	10	0.24853431283744842	2020-09-16 00:51:12	2020-09-29 06:00:00	6	0.6341190508979627	0.13415918666763282	0.24853431283744842	\N
104	65	0.49995581131543776	2020-09-15 08:09:05	2020-09-29 06:00:01	6	4.850819049403665	0.4928154799188279	0.49995581131543776	\N
205	34	0.63352597290668	2020-10-09 05:21:28	2020-10-09 05:30:00	12	1.9316400970267804	0.7743668943597731	0.63352597290668	\N
96	38	0.5134125498992409	2020-09-13 05:10:39	2020-09-29 06:00:01	11	2.4893557715179426	0.5965318470980224	0.5134125498992409	\N
86	18	0.3921797079229743	2020-09-12 00:22:11	2020-09-29 06:00:01	6	1.0801243817435777	0.2510453563303342	0.3921797079229743	\N
105	19	0.26914986558849363	2020-09-15 08:09:49	2020-09-29 06:00:01	11	1.0905558388216257	0.14811040460385239	0.26914986558849363	\N
88	56	0.9257435469868014	2020-09-12 03:00:56	2020-09-29 06:00:01	11	3.4501930703631847	0.9647643023093929	0.9257435469868014	\N
103	4	0.504937266944186	2020-09-15 03:23:18	2020-10-11 19:30:01	7	3.0493098135701127	0.5612895796508719	0.504937266944186	\N
91	11	0.8102310231330658	2020-09-12 20:33:38	2020-09-29 06:00:01	9	1.7768443328712495	0.9024849542566633	0.8102310231330658	\N
87	15	0.8624264244205188	2020-09-12 00:46:00	2020-09-29 06:00:01	3	5.161576195013201	0.9319636566909631	0.8624264244205188	\N
92	15	0.1732049547769161	2020-09-13 00:07:07	2020-09-29 06:00:01	6	1.036622424962885	0.0878854572733242	0.1732049547769161	\N
120	67	0.17614150982141696	2020-09-17 01:58:45	2020-09-30 04:30:00	7	1.631892384977916	0.08957288783805539	0.17614150982141696	\N
149	39	0.616911233630987	2020-09-24 00:02:11	2020-10-18 02:30:01	3	3.79945249134232	0.7582855517850967	0.616911233630987	\N
128	40	0.8799576779369769	2020-09-19 01:42:00	2020-10-21 05:00:01	7	4.386220268115907	0.9413390718175415	0.8799576779369769	\N
117	2	0.37405960362730784	2020-09-17 00:09:19	2020-09-29 06:00:01	11	1.0764152709406654	0.23283107879701337	0.37405960362730784	\N
146	2	0.6774162958561596	2020-09-23 01:40:39	2020-09-29 06:00:01	12	1.9493718075212034	0.8122016781329346	0.6774162958561596	\N
118	16	0.49664399936859394	2020-09-17 00:09:33	2020-09-29 06:00:01	6	1.5429208636252234	0.4485748612301942	0.49664399936859394	\N
119	33	0.49708419235892176	2020-09-17 00:09:46	2020-09-29 06:00:01	12	3.4885595025838323	0.4517586460147305	0.49708419235892176	\N
85	24	0.43479603214253637	2020-09-11 23:02:48	2020-09-29 06:00:01	8	2.587828555544556	0.30192235308590076	0.43479603214253637	\N
121	24	0.5762809126054451	2020-09-17 09:30:25	2020-09-29 06:00:01	3	3.4299213686631784	0.712720349963335	0.5762809126054451	\N
126	32	0.5272247688976031	2020-09-18 01:13:12	2020-09-25 02:00:00	6	5.187257471155543	0.6331747567811012	0.5272247688976031	\N
139	86	0.7400813077650631	2020-09-21 03:04:24	2020-09-29 06:00:01	7	3.6105762721091583	0.8582172736753986	0.7400813077650631	\N
172	99	0.5014961094404773	2020-09-28 02:30:46	2020-09-29 06:00:01	8	3.3089781301585997	0.5356200281574129	0.5014961094404773	\N
137	43	0.6732643081781461	2020-09-21 02:12:54	2020-10-16 01:30:01	12	1.5576684439677957	0.8088591745172564	0.6732643081781461	\N
102	69	0.464447146175086	2020-09-15 01:44:29	2020-10-16 02:00:00	9	3.4296732498780123	0.34964828143864046	0.464447146175086	\N
101	30	0.4795207298505606	2020-09-14 06:19:31	2020-09-29 06:00:00	6	1.2254377287082319	0.3829914786938622	0.4795207298505606	\N
144	59	0.5506842083046554	2020-09-22 03:01:21	2020-09-29 06:00:01	11	3.550386059691963	0.67664753370488	0.5506842083046554	\N
141	94	0.4998005306882479	2020-09-22 01:09:04	2020-09-25 02:00:01	7	5.566812749775825	0.4857463097889071	0.4998005306882479	\N
145	80	0.5126855665192023	2020-09-23 00:00:10	2020-09-29 06:00:01	7	4.897109806843419	0.5941174044727349	0.5126855665192023	\N
84	43	0.07253135374232	2020-09-11 17:16:24	2020-10-16 01:30:01	7	0.16780898608512432	0.03438063707354955	0.07253135374232	\N
142	80	0.6574184477880969	2020-09-22 03:00:44	2020-09-29 06:00:01	6	6.279580581370404	0.7956835099914671	0.6574184477880969	\N
111	74	0.521204480239686	2020-09-16 15:11:07	2020-09-29 06:00:01	8	1.8457856053869945	0.6188740632478101	0.521204480239686	\N
147	55	0.4987203893858062	2020-09-23 01:52:57	2020-09-29 06:00:01	6	2.242526986400351	0.46682299337030597	0.4987203893858062	\N
115	82	0.5909954585712449	2020-09-16 23:49:36	2020-10-16 02:30:00	11	1.8717114223907674	0.7304777285113468	0.5909954585712449	\N
107	2	0.5410046841890612	2020-09-15 08:10:11	2020-09-29 06:00:01	3	1.5568259658740224	0.6604248272368274	0.5410046841890612	\N
95	90	0.2819768901618065	2020-09-13 03:46:45	2020-10-17 03:30:00	7	2.3260615033965575	0.15713658035422662	0.2819768901618065	\N
94	85	0.864073375595238	2020-09-13 03:26:22	2020-09-29 19:00:00	5	1.8097931718863058	0.9328548010961751	0.864073375595238	\N
150	81	0.7723032446138229	2020-09-24 00:11:11	2020-09-25 02:00:01	7	3.4036528988018295	0.8793216631608586	0.7723032446138229	\N
98	20	0.5181491135002239	2020-09-13 15:56:45	2020-10-01 04:00:00	9	4.307006771645436	0.610757326607858	0.5181491135002239	\N
185	73	0.45436256763454297	2020-09-30 10:23:03	2020-09-30 10:30:00	3	2.394878598102589	0.33157662452558256	0.45436256763454297	\N
125	71	0.46606588749110256	2020-09-18 00:43:17	2020-10-06 01:30:00	3	1.1941095155836485	0.3527994887203457	0.46606588749110256	\N
148	13	0.24556624270596406	2020-09-23 01:53:11	2020-10-05 02:30:00	3	1.0320974062227635	0.13220271706884001	0.24556624270596406	\N
130	62	0.4086536323686518	2020-09-19 21:06:07	2020-10-07 21:00:00	12	1.7190285324832464	0.26911869574677927	0.4086536323686518	\N
201	57	0.9653734020676658	2020-10-07 13:31:51	2020-10-10 02:00:00	6	8.8471362267465	0.9839522671658419	0.9653734020676658	\N
